"","variavel","nivel","cod_munic_ibge_2_fam_eq","ano_atual_familia","n"
"24710","idade_atual_fam_cut","85-89",33,2003,87
"24711","idade_atual_fam_cut","85-89",33,2004,257
"24712","idade_atual_fam_cut","85-89",33,2005,113
"24713","idade_atual_fam_cut","85-89",33,2006,512
"24714","idade_atual_fam_cut","85-89",33,2007,272
"24715","idade_atual_fam_cut","85-89",33,2008,313
"24716","idade_atual_fam_cut","85-89",33,2009,200
"24717","idade_atual_fam_cut","85-89",33,2010,180
"24718","idade_atual_fam_cut","85-89",33,2011,418
"24719","idade_atual_fam_cut","85-89",33,2012,993
"24720","idade_atual_fam_cut","85-89",33,2013,571
"24721","idade_atual_fam_cut","85-89",33,2014,599
"24722","idade_atual_fam_cut","85-89",33,2015,557
"24723","idade_atual_fam_cut","85-89",35,2001,17
"24724","idade_atual_fam_cut","85-89",35,2002,248
"24725","idade_atual_fam_cut","85-89",35,2003,385
"24726","idade_atual_fam_cut","85-89",35,2004,338
"24727","idade_atual_fam_cut","85-89",35,2005,501
"24728","idade_atual_fam_cut","85-89",35,2006,1603
"24729","idade_atual_fam_cut","85-89",35,2007,691
"24730","idade_atual_fam_cut","85-89",35,2008,766
"24731","idade_atual_fam_cut","85-89",35,2009,392
"24732","idade_atual_fam_cut","85-89",35,2010,572
"24733","idade_atual_fam_cut","85-89",35,2011,1848
"24734","idade_atual_fam_cut","85-89",35,2012,3371
"24735","idade_atual_fam_cut","85-89",35,2013,1860
"24736","idade_atual_fam_cut","85-89",35,2014,2559
"24737","idade_atual_fam_cut","85-89",35,2015,2645
"24738","idade_atual_fam_cut","85-89",41,2001,12
"24739","idade_atual_fam_cut","85-89",41,2002,219
"24740","idade_atual_fam_cut","85-89",41,2003,250
"24741","idade_atual_fam_cut","85-89",41,2004,320
"24742","idade_atual_fam_cut","85-89",41,2005,403
"24743","idade_atual_fam_cut","85-89",41,2006,970
"24744","idade_atual_fam_cut","85-89",41,2007,453
"24745","idade_atual_fam_cut","85-89",41,2008,732
"24746","idade_atual_fam_cut","85-89",41,2009,235
"24747","idade_atual_fam_cut","85-89",41,2010,258
"24748","idade_atual_fam_cut","85-89",41,2011,676
"24749","idade_atual_fam_cut","85-89",41,2012,945
"24750","idade_atual_fam_cut","85-89",41,2013,621
"24751","idade_atual_fam_cut","85-89",41,2014,787
"24752","idade_atual_fam_cut","85-89",41,2015,555
"24753","idade_atual_fam_cut","85-89",42,2001,6
"24754","idade_atual_fam_cut","85-89",42,2002,101
"24755","idade_atual_fam_cut","85-89",42,2003,70
"24756","idade_atual_fam_cut","85-89",42,2004,70
"24757","idade_atual_fam_cut","85-89",42,2005,108
"24758","idade_atual_fam_cut","85-89",42,2006,270
"24759","idade_atual_fam_cut","85-89",42,2007,123
"24760","idade_atual_fam_cut","85-89",42,2008,139
"24761","idade_atual_fam_cut","85-89",42,2009,136
"24762","idade_atual_fam_cut","85-89",42,2010,102
"24763","idade_atual_fam_cut","85-89",42,2011,247
"24764","idade_atual_fam_cut","85-89",42,2012,452
"24765","idade_atual_fam_cut","85-89",42,2013,312
"24766","idade_atual_fam_cut","85-89",42,2014,345
"24767","idade_atual_fam_cut","85-89",42,2015,267
"24768","idade_atual_fam_cut","85-89",43,2001,9
"24769","idade_atual_fam_cut","85-89",43,2002,374
"24770","idade_atual_fam_cut","85-89",43,2003,614
"24771","idade_atual_fam_cut","85-89",43,2004,266
"24772","idade_atual_fam_cut","85-89",43,2005,301
"24773","idade_atual_fam_cut","85-89",43,2006,751
"24774","idade_atual_fam_cut","85-89",43,2007,278
"24775","idade_atual_fam_cut","85-89",43,2008,277
"24776","idade_atual_fam_cut","85-89",43,2009,102
"24777","idade_atual_fam_cut","85-89",43,2010,130
"24778","idade_atual_fam_cut","85-89",43,2011,510
"24779","idade_atual_fam_cut","85-89",43,2012,899
"24780","idade_atual_fam_cut","85-89",43,2013,556
"24781","idade_atual_fam_cut","85-89",43,2014,858
"24782","idade_atual_fam_cut","85-89",43,2015,527
"24783","idade_atual_fam_cut","85-89",50,2001,5
"24784","idade_atual_fam_cut","85-89",50,2002,69
"24785","idade_atual_fam_cut","85-89",50,2003,52
"24786","idade_atual_fam_cut","85-89",50,2004,47
"24787","idade_atual_fam_cut","85-89",50,2005,55
"24788","idade_atual_fam_cut","85-89",50,2006,243
"24789","idade_atual_fam_cut","85-89",50,2007,134
"24790","idade_atual_fam_cut","85-89",50,2008,130
"24791","idade_atual_fam_cut","85-89",50,2009,76
"24792","idade_atual_fam_cut","85-89",50,2010,102
"24793","idade_atual_fam_cut","85-89",50,2011,219
"24794","idade_atual_fam_cut","85-89",50,2012,450
"24795","idade_atual_fam_cut","85-89",50,2013,346
"24796","idade_atual_fam_cut","85-89",50,2014,316
"24797","idade_atual_fam_cut","85-89",50,2015,184
"24798","idade_atual_fam_cut","85-89",51,2001,5
"24799","idade_atual_fam_cut","85-89",51,2002,59
"24800","idade_atual_fam_cut","85-89",51,2003,40
"24801","idade_atual_fam_cut","85-89",51,2004,48
"24802","idade_atual_fam_cut","85-89",51,2005,55
"24803","idade_atual_fam_cut","85-89",51,2006,173
"24804","idade_atual_fam_cut","85-89",51,2007,140
"24805","idade_atual_fam_cut","85-89",51,2008,131
"24806","idade_atual_fam_cut","85-89",51,2009,56
"24807","idade_atual_fam_cut","85-89",51,2010,69
"24808","idade_atual_fam_cut","85-89",51,2011,196
"24809","idade_atual_fam_cut","85-89",51,2012,272
"24810","idade_atual_fam_cut","85-89",51,2013,186
"24811","idade_atual_fam_cut","85-89",51,2014,291
"24812","idade_atual_fam_cut","85-89",51,2015,196
"24813","idade_atual_fam_cut","85-89",52,2001,10
"24814","idade_atual_fam_cut","85-89",52,2002,93
"24815","idade_atual_fam_cut","85-89",52,2003,75
"24816","idade_atual_fam_cut","85-89",52,2004,77
"24817","idade_atual_fam_cut","85-89",52,2005,82
"24818","idade_atual_fam_cut","85-89",52,2006,375
"24819","idade_atual_fam_cut","85-89",52,2007,264
"24820","idade_atual_fam_cut","85-89",52,2008,295
"24821","idade_atual_fam_cut","85-89",52,2009,188
"24822","idade_atual_fam_cut","85-89",52,2010,146
"24823","idade_atual_fam_cut","85-89",52,2011,253
"24824","idade_atual_fam_cut","85-89",52,2012,456
"24825","idade_atual_fam_cut","85-89",52,2013,346
"24826","idade_atual_fam_cut","85-89",52,2014,380
"24827","idade_atual_fam_cut","85-89",52,2015,265
"24828","idade_atual_fam_cut","85-89",53,2001,2
"24829","idade_atual_fam_cut","85-89",53,2003,1
"24830","idade_atual_fam_cut","85-89",53,2004,29
"24831","idade_atual_fam_cut","85-89",53,2005,68
"24832","idade_atual_fam_cut","85-89",53,2006,362
"24833","idade_atual_fam_cut","85-89",53,2007,5
"24834","idade_atual_fam_cut","85-89",53,2008,37
"24835","idade_atual_fam_cut","85-89",53,2009,63
"24836","idade_atual_fam_cut","85-89",53,2010,71
"24837","idade_atual_fam_cut","85-89",53,2011,63
"24838","idade_atual_fam_cut","85-89",53,2012,198
"24839","idade_atual_fam_cut","85-89",53,2013,30
"24840","idade_atual_fam_cut","85-89",53,2014,41
"24841","idade_atual_fam_cut","85-89",53,2015,27
"24842","idade_atual_fam_cut","90+",0,2002,15
"24843","idade_atual_fam_cut","90+",0,2003,57
"24844","idade_atual_fam_cut","90+",0,2005,7
"24845","idade_atual_fam_cut","90+",0,2006,22
"24846","idade_atual_fam_cut","90+",0,2007,1
"24847","idade_atual_fam_cut","90+",11,2001,1
"24848","idade_atual_fam_cut","90+",11,2002,7
"24849","idade_atual_fam_cut","90+",11,2003,7
"24850","idade_atual_fam_cut","90+",11,2004,11
"24851","idade_atual_fam_cut","90+",11,2005,10
"24852","idade_atual_fam_cut","90+",11,2006,40
"24853","idade_atual_fam_cut","90+",11,2007,29
"24854","idade_atual_fam_cut","90+",11,2008,28
"24855","idade_atual_fam_cut","90+",11,2009,18
"24856","idade_atual_fam_cut","90+",11,2010,20
"24857","idade_atual_fam_cut","90+",11,2011,12
"24858","idade_atual_fam_cut","90+",11,2012,29
"24859","idade_atual_fam_cut","90+",11,2013,39
"24860","idade_atual_fam_cut","90+",11,2014,43
"24861","idade_atual_fam_cut","90+",11,2015,29
"24862","idade_atual_fam_cut","90+",12,2001,2
"24863","idade_atual_fam_cut","90+",12,2002,4
"24864","idade_atual_fam_cut","90+",12,2003,4
"24865","idade_atual_fam_cut","90+",12,2004,4
"24866","idade_atual_fam_cut","90+",12,2005,10
"24867","idade_atual_fam_cut","90+",12,2006,80
"24868","idade_atual_fam_cut","90+",12,2007,39
"24869","idade_atual_fam_cut","90+",12,2008,28
"24870","idade_atual_fam_cut","90+",12,2009,22
"24871","idade_atual_fam_cut","90+",12,2010,6
"24872","idade_atual_fam_cut","90+",12,2011,9
"24873","idade_atual_fam_cut","90+",12,2012,9
"24874","idade_atual_fam_cut","90+",12,2013,29
"24875","idade_atual_fam_cut","90+",12,2014,26
"24876","idade_atual_fam_cut","90+",12,2015,11
"24877","idade_atual_fam_cut","90+",13,2001,5
"24878","idade_atual_fam_cut","90+",13,2002,30
"24879","idade_atual_fam_cut","90+",13,2003,82
"24880","idade_atual_fam_cut","90+",13,2004,31
"24881","idade_atual_fam_cut","90+",13,2005,43
"24882","idade_atual_fam_cut","90+",13,2006,194
"24883","idade_atual_fam_cut","90+",13,2007,117
"24884","idade_atual_fam_cut","90+",13,2008,163
"24885","idade_atual_fam_cut","90+",13,2009,61
"24886","idade_atual_fam_cut","90+",13,2010,57
"24887","idade_atual_fam_cut","90+",13,2011,95
"24888","idade_atual_fam_cut","90+",13,2012,180
"24889","idade_atual_fam_cut","90+",13,2013,102
"24890","idade_atual_fam_cut","90+",13,2014,127
"24891","idade_atual_fam_cut","90+",13,2015,75
"24892","idade_atual_fam_cut","90+",14,2003,14
"24893","idade_atual_fam_cut","90+",14,2004,4
"24894","idade_atual_fam_cut","90+",14,2005,2
"24895","idade_atual_fam_cut","90+",14,2006,16
"24896","idade_atual_fam_cut","90+",14,2007,14
"24897","idade_atual_fam_cut","90+",14,2008,11
"24898","idade_atual_fam_cut","90+",14,2009,6
"24899","idade_atual_fam_cut","90+",14,2010,4
"24900","idade_atual_fam_cut","90+",14,2011,5
"24901","idade_atual_fam_cut","90+",14,2012,11
"24902","idade_atual_fam_cut","90+",14,2013,17
"24903","idade_atual_fam_cut","90+",14,2014,26
"24904","idade_atual_fam_cut","90+",14,2015,33
"24905","idade_atual_fam_cut","90+",15,2001,11
"24906","idade_atual_fam_cut","90+",15,2002,129
"24907","idade_atual_fam_cut","90+",15,2003,45
"24908","idade_atual_fam_cut","90+",15,2004,106
"24909","idade_atual_fam_cut","90+",15,2005,95
"24910","idade_atual_fam_cut","90+",15,2006,491
"24911","idade_atual_fam_cut","90+",15,2007,318
"24912","idade_atual_fam_cut","90+",15,2008,361
"24913","idade_atual_fam_cut","90+",15,2009,80
"24914","idade_atual_fam_cut","90+",15,2010,78
"24915","idade_atual_fam_cut","90+",15,2011,93
"24916","idade_atual_fam_cut","90+",15,2012,184
"24917","idade_atual_fam_cut","90+",15,2013,210
"24918","idade_atual_fam_cut","90+",15,2014,246
"24919","idade_atual_fam_cut","90+",15,2015,179
"24920","idade_atual_fam_cut","90+",16,2001,1
"24921","idade_atual_fam_cut","90+",16,2002,8
"24922","idade_atual_fam_cut","90+",16,2003,4
"24923","idade_atual_fam_cut","90+",16,2005,1
"24924","idade_atual_fam_cut","90+",16,2006,39
"24925","idade_atual_fam_cut","90+",16,2007,20
"24926","idade_atual_fam_cut","90+",16,2008,12
"24927","idade_atual_fam_cut","90+",16,2009,5
"24928","idade_atual_fam_cut","90+",16,2010,1
"24929","idade_atual_fam_cut","90+",16,2011,3
"24930","idade_atual_fam_cut","90+",16,2012,26
"24931","idade_atual_fam_cut","90+",16,2013,25
"24932","idade_atual_fam_cut","90+",16,2014,27
"24933","idade_atual_fam_cut","90+",16,2015,9
"24934","idade_atual_fam_cut","90+",17,2001,4
"24935","idade_atual_fam_cut","90+",17,2002,44
"24936","idade_atual_fam_cut","90+",17,2003,13
"24937","idade_atual_fam_cut","90+",17,2004,74
"24938","idade_atual_fam_cut","90+",17,2005,56
"24939","idade_atual_fam_cut","90+",17,2006,249
"24940","idade_atual_fam_cut","90+",17,2007,124
"24941","idade_atual_fam_cut","90+",17,2008,148
"24942","idade_atual_fam_cut","90+",17,2009,55
"24943","idade_atual_fam_cut","90+",17,2010,45
"24944","idade_atual_fam_cut","90+",17,2011,83
"24945","idade_atual_fam_cut","90+",17,2012,122
"24946","idade_atual_fam_cut","90+",17,2013,79
"24947","idade_atual_fam_cut","90+",17,2014,131
"24948","idade_atual_fam_cut","90+",17,2015,76
"24949","idade_atual_fam_cut","90+",21,2001,24
"24950","idade_atual_fam_cut","90+",21,2002,239
"24951","idade_atual_fam_cut","90+",21,2003,83
"24952","idade_atual_fam_cut","90+",21,2004,106
"24953","idade_atual_fam_cut","90+",21,2005,197
"24954","idade_atual_fam_cut","90+",21,2006,883
"24955","idade_atual_fam_cut","90+",21,2007,473
"24956","idade_atual_fam_cut","90+",21,2008,557
"24957","idade_atual_fam_cut","90+",21,2009,108
"24958","idade_atual_fam_cut","90+",21,2010,152
"24959","idade_atual_fam_cut","90+",21,2011,143
"24960","idade_atual_fam_cut","90+",21,2012,292
"24961","idade_atual_fam_cut","90+",21,2013,358
"24962","idade_atual_fam_cut","90+",21,2014,299
"24963","idade_atual_fam_cut","90+",21,2015,136
"24964","idade_atual_fam_cut","90+",22,2001,10
"24965","idade_atual_fam_cut","90+",22,2002,85
"24966","idade_atual_fam_cut","90+",22,2003,28
"24967","idade_atual_fam_cut","90+",22,2004,54
"24968","idade_atual_fam_cut","90+",22,2005,103
"24969","idade_atual_fam_cut","90+",22,2006,477
"24970","idade_atual_fam_cut","90+",22,2007,181
"24971","idade_atual_fam_cut","90+",22,2008,273
"24972","idade_atual_fam_cut","90+",22,2009,40
"24973","idade_atual_fam_cut","90+",22,2010,49
"24974","idade_atual_fam_cut","90+",22,2011,65
"24975","idade_atual_fam_cut","90+",22,2012,96
"24976","idade_atual_fam_cut","90+",22,2013,100
"24977","idade_atual_fam_cut","90+",22,2014,103
"24978","idade_atual_fam_cut","90+",22,2015,43
"24979","idade_atual_fam_cut","90+",23,2001,45
"24980","idade_atual_fam_cut","90+",23,2002,304
"24981","idade_atual_fam_cut","90+",23,2003,240
"24982","idade_atual_fam_cut","90+",23,2004,145
"24983","idade_atual_fam_cut","90+",23,2005,420
"24984","idade_atual_fam_cut","90+",23,2006,1556
"24985","idade_atual_fam_cut","90+",23,2007,756
"24986","idade_atual_fam_cut","90+",23,2008,774
"24987","idade_atual_fam_cut","90+",23,2009,278
"24988","idade_atual_fam_cut","90+",23,2010,241
"24989","idade_atual_fam_cut","90+",23,2011,625
"24990","idade_atual_fam_cut","90+",23,2012,579
"24991","idade_atual_fam_cut","90+",23,2013,430
"24992","idade_atual_fam_cut","90+",23,2014,544
"24993","idade_atual_fam_cut","90+",23,2015,360
"24994","idade_atual_fam_cut","90+",24,2001,10
"24995","idade_atual_fam_cut","90+",24,2002,274
"24996","idade_atual_fam_cut","90+",24,2003,85
"24997","idade_atual_fam_cut","90+",24,2004,103
"24998","idade_atual_fam_cut","90+",24,2005,187
"24999","idade_atual_fam_cut","90+",24,2006,922
"25000","idade_atual_fam_cut","90+",24,2007,301
"25001","idade_atual_fam_cut","90+",24,2008,342
"25002","idade_atual_fam_cut","90+",24,2009,61
"25003","idade_atual_fam_cut","90+",24,2010,54
"25004","idade_atual_fam_cut","90+",24,2011,111
"25005","idade_atual_fam_cut","90+",24,2012,211
"25006","idade_atual_fam_cut","90+",24,2013,365
"25007","idade_atual_fam_cut","90+",24,2014,384
"25008","idade_atual_fam_cut","90+",24,2015,180
"25009","idade_atual_fam_cut","90+",25,2001,7
"25010","idade_atual_fam_cut","90+",25,2002,176
"25011","idade_atual_fam_cut","90+",25,2003,77
"25012","idade_atual_fam_cut","90+",25,2004,97
"25013","idade_atual_fam_cut","90+",25,2005,190
"25014","idade_atual_fam_cut","90+",25,2006,919
"25015","idade_atual_fam_cut","90+",25,2007,333
"25016","idade_atual_fam_cut","90+",25,2008,439
"25017","idade_atual_fam_cut","90+",25,2009,86
"25018","idade_atual_fam_cut","90+",25,2010,69
"25019","idade_atual_fam_cut","90+",25,2011,84
"25020","idade_atual_fam_cut","90+",25,2012,131
"25021","idade_atual_fam_cut","90+",25,2013,95
"25022","idade_atual_fam_cut","90+",25,2014,169
"25023","idade_atual_fam_cut","90+",25,2015,138
"25024","idade_atual_fam_cut","90+",26,2001,15
"25025","idade_atual_fam_cut","90+",26,2002,413
"25026","idade_atual_fam_cut","90+",26,2003,324
"25027","idade_atual_fam_cut","90+",26,2004,176
"25028","idade_atual_fam_cut","90+",26,2005,262
"25029","idade_atual_fam_cut","90+",26,2006,1318
"25030","idade_atual_fam_cut","90+",26,2007,490
"25031","idade_atual_fam_cut","90+",26,2008,625
"25032","idade_atual_fam_cut","90+",26,2009,70
"25033","idade_atual_fam_cut","90+",26,2010,81
"25034","idade_atual_fam_cut","90+",26,2011,179
"25035","idade_atual_fam_cut","90+",26,2012,360
"25036","idade_atual_fam_cut","90+",26,2013,287
"25037","idade_atual_fam_cut","90+",26,2014,483
"25038","idade_atual_fam_cut","90+",26,2015,410
"25039","idade_atual_fam_cut","90+",27,2001,8
"25040","idade_atual_fam_cut","90+",27,2002,116
"25041","idade_atual_fam_cut","90+",27,2003,40
"25042","idade_atual_fam_cut","90+",27,2004,54
"25043","idade_atual_fam_cut","90+",27,2005,144
"25044","idade_atual_fam_cut","90+",27,2006,577
"25045","idade_atual_fam_cut","90+",27,2007,167
"25046","idade_atual_fam_cut","90+",27,2008,317
"25047","idade_atual_fam_cut","90+",27,2009,33
"25048","idade_atual_fam_cut","90+",27,2010,43
"25049","idade_atual_fam_cut","90+",27,2011,49
"25050","idade_atual_fam_cut","90+",27,2012,163
"25051","idade_atual_fam_cut","90+",27,2013,112
"25052","idade_atual_fam_cut","90+",27,2014,125
"25053","idade_atual_fam_cut","90+",27,2015,120
"25054","idade_atual_fam_cut","90+",28,2001,3
"25055","idade_atual_fam_cut","90+",28,2002,30
"25056","idade_atual_fam_cut","90+",28,2003,12
"25057","idade_atual_fam_cut","90+",28,2004,23
"25058","idade_atual_fam_cut","90+",28,2005,68
"25059","idade_atual_fam_cut","90+",28,2006,248
"25060","idade_atual_fam_cut","90+",28,2007,116
"25061","idade_atual_fam_cut","90+",28,2008,135
"25062","idade_atual_fam_cut","90+",28,2009,39
"25063","idade_atual_fam_cut","90+",28,2010,27
"25064","idade_atual_fam_cut","90+",28,2011,72
"25065","idade_atual_fam_cut","90+",28,2012,76
"25066","idade_atual_fam_cut","90+",28,2013,80
"25067","idade_atual_fam_cut","90+",28,2014,82
"25068","idade_atual_fam_cut","90+",28,2015,48
"25069","idade_atual_fam_cut","90+",29,2001,52
"25070","idade_atual_fam_cut","90+",29,2002,683
"25071","idade_atual_fam_cut","90+",29,2003,310
"25072","idade_atual_fam_cut","90+",29,2004,270
"25073","idade_atual_fam_cut","90+",29,2005,448
"25074","idade_atual_fam_cut","90+",29,2006,2478
"25075","idade_atual_fam_cut","90+",29,2007,828
"25076","idade_atual_fam_cut","90+",29,2008,1123
"25077","idade_atual_fam_cut","90+",29,2009,354
"25078","idade_atual_fam_cut","90+",29,2010,301
"25079","idade_atual_fam_cut","90+",29,2011,544
"25080","idade_atual_fam_cut","90+",29,2012,1344
"25081","idade_atual_fam_cut","90+",29,2013,782
"25082","idade_atual_fam_cut","90+",29,2014,954
"25083","idade_atual_fam_cut","90+",29,2015,676
"25084","idade_atual_fam_cut","90+",31,2001,30
"25085","idade_atual_fam_cut","90+",31,2002,304
"25086","idade_atual_fam_cut","90+",31,2003,248
"25087","idade_atual_fam_cut","90+",31,2004,265
"25088","idade_atual_fam_cut","90+",31,2005,337
"25089","idade_atual_fam_cut","90+",31,2006,1385
"25090","idade_atual_fam_cut","90+",31,2007,605
"25091","idade_atual_fam_cut","90+",31,2008,717
"25092","idade_atual_fam_cut","90+",31,2009,256
"25093","idade_atual_fam_cut","90+",31,2010,263
"25094","idade_atual_fam_cut","90+",31,2011,819
"25095","idade_atual_fam_cut","90+",31,2012,1135
"25096","idade_atual_fam_cut","90+",31,2013,843
"25097","idade_atual_fam_cut","90+",31,2014,1307
"25098","idade_atual_fam_cut","90+",31,2015,863
"25099","idade_atual_fam_cut","90+",32,2001,11
"25100","idade_atual_fam_cut","90+",32,2002,25
"25101","idade_atual_fam_cut","90+",32,2003,24
"25102","idade_atual_fam_cut","90+",32,2004,48
"25103","idade_atual_fam_cut","90+",32,2005,52
"25104","idade_atual_fam_cut","90+",32,2006,167
"25105","idade_atual_fam_cut","90+",32,2007,86
"25106","idade_atual_fam_cut","90+",32,2008,86
"25107","idade_atual_fam_cut","90+",32,2009,61
"25108","idade_atual_fam_cut","90+",32,2010,60
"25109","idade_atual_fam_cut","90+",32,2011,109
"25110","idade_atual_fam_cut","90+",32,2012,203
"25111","idade_atual_fam_cut","90+",32,2013,175
"25112","idade_atual_fam_cut","90+",32,2014,238
"25113","idade_atual_fam_cut","90+",32,2015,119
"25114","idade_atual_fam_cut","90+",33,2001,250
"25115","idade_atual_fam_cut","90+",33,2002,33
"25116","idade_atual_fam_cut","90+",33,2003,36
"25117","idade_atual_fam_cut","90+",33,2004,147
"25118","idade_atual_fam_cut","90+",33,2005,71
"25119","idade_atual_fam_cut","90+",33,2006,732
"25120","idade_atual_fam_cut","90+",33,2007,178
"25121","idade_atual_fam_cut","90+",33,2008,198
"25122","idade_atual_fam_cut","90+",33,2009,97
"25123","idade_atual_fam_cut","90+",33,2010,85
"25124","idade_atual_fam_cut","90+",33,2011,192
"25125","idade_atual_fam_cut","90+",33,2012,405
"25126","idade_atual_fam_cut","90+",33,2013,254
"25127","idade_atual_fam_cut","90+",33,2014,318
"25128","idade_atual_fam_cut","90+",33,2015,250
"25129","idade_atual_fam_cut","90+",35,2001,12
"25130","idade_atual_fam_cut","90+",35,2002,143
"25131","idade_atual_fam_cut","90+",35,2003,165
"25132","idade_atual_fam_cut","90+",35,2004,138
"25133","idade_atual_fam_cut","90+",35,2005,213
"25134","idade_atual_fam_cut","90+",35,2006,989
"25135","idade_atual_fam_cut","90+",35,2007,358
"25136","idade_atual_fam_cut","90+",35,2008,422
"25137","idade_atual_fam_cut","90+",35,2009,219
"25138","idade_atual_fam_cut","90+",35,2010,261
"25139","idade_atual_fam_cut","90+",35,2011,657
"25140","idade_atual_fam_cut","90+",35,2012,1317
"25141","idade_atual_fam_cut","90+",35,2013,869
"25142","idade_atual_fam_cut","90+",35,2014,1156
"25143","idade_atual_fam_cut","90+",35,2015,1231
"25144","idade_atual_fam_cut","90+",41,2001,10
"25145","idade_atual_fam_cut","90+",41,2002,115
"25146","idade_atual_fam_cut","90+",41,2003,118
"25147","idade_atual_fam_cut","90+",41,2004,190
"25148","idade_atual_fam_cut","90+",41,2005,244
"25149","idade_atual_fam_cut","90+",41,2006,561
"25150","idade_atual_fam_cut","90+",41,2007,284
"25151","idade_atual_fam_cut","90+",41,2008,402
"25152","idade_atual_fam_cut","90+",41,2009,140
"25153","idade_atual_fam_cut","90+",41,2010,135
"25154","idade_atual_fam_cut","90+",41,2011,290
"25155","idade_atual_fam_cut","90+",41,2012,411
"25156","idade_atual_fam_cut","90+",41,2013,310
"25157","idade_atual_fam_cut","90+",41,2014,359
"25158","idade_atual_fam_cut","90+",41,2015,290
"25159","idade_atual_fam_cut","90+",42,2001,2
"25160","idade_atual_fam_cut","90+",42,2002,37
"25161","idade_atual_fam_cut","90+",42,2003,31
"25162","idade_atual_fam_cut","90+",42,2004,39
"25163","idade_atual_fam_cut","90+",42,2005,56
"25164","idade_atual_fam_cut","90+",42,2006,178
"25165","idade_atual_fam_cut","90+",42,2007,79
"25166","idade_atual_fam_cut","90+",42,2008,82
"25167","idade_atual_fam_cut","90+",42,2009,49
"25168","idade_atual_fam_cut","90+",42,2010,51
"25169","idade_atual_fam_cut","90+",42,2011,81
"25170","idade_atual_fam_cut","90+",42,2012,165
"25171","idade_atual_fam_cut","90+",42,2013,159
"25172","idade_atual_fam_cut","90+",42,2014,145
"25173","idade_atual_fam_cut","90+",42,2015,125
"25174","idade_atual_fam_cut","90+",43,2001,9
"25175","idade_atual_fam_cut","90+",43,2002,156
"25176","idade_atual_fam_cut","90+",43,2003,229
"25177","idade_atual_fam_cut","90+",43,2004,121
"25178","idade_atual_fam_cut","90+",43,2005,152
"25179","idade_atual_fam_cut","90+",43,2006,537
"25180","idade_atual_fam_cut","90+",43,2007,207
"25181","idade_atual_fam_cut","90+",43,2008,224
"25182","idade_atual_fam_cut","90+",43,2009,68
"25183","idade_atual_fam_cut","90+",43,2010,56
"25184","idade_atual_fam_cut","90+",43,2011,246
"25185","idade_atual_fam_cut","90+",43,2012,377
"25186","idade_atual_fam_cut","90+",43,2013,299
"25187","idade_atual_fam_cut","90+",43,2014,364
"25188","idade_atual_fam_cut","90+",43,2015,237
"25189","idade_atual_fam_cut","90+",50,2002,27
"25190","idade_atual_fam_cut","90+",50,2003,28
"25191","idade_atual_fam_cut","90+",50,2004,22
"25192","idade_atual_fam_cut","90+",50,2005,37
"25193","idade_atual_fam_cut","90+",50,2006,157
"25194","idade_atual_fam_cut","90+",50,2007,89
"25195","idade_atual_fam_cut","90+",50,2008,92
"25196","idade_atual_fam_cut","90+",50,2009,34
"25197","idade_atual_fam_cut","90+",50,2010,73
"25198","idade_atual_fam_cut","90+",50,2011,92
"25199","idade_atual_fam_cut","90+",50,2012,257
"25200","idade_atual_fam_cut","90+",50,2013,199
"25201","idade_atual_fam_cut","90+",50,2014,192
"25202","idade_atual_fam_cut","90+",50,2015,123
"25203","idade_atual_fam_cut","90+",51,2001,5
"25204","idade_atual_fam_cut","90+",51,2002,26
"25205","idade_atual_fam_cut","90+",51,2003,19
"25206","idade_atual_fam_cut","90+",51,2004,23
"25207","idade_atual_fam_cut","90+",51,2005,41
"25208","idade_atual_fam_cut","90+",51,2006,105
"25209","idade_atual_fam_cut","90+",51,2007,85
"25210","idade_atual_fam_cut","90+",51,2008,88
"25211","idade_atual_fam_cut","90+",51,2009,40
"25212","idade_atual_fam_cut","90+",51,2010,33
"25213","idade_atual_fam_cut","90+",51,2011,76
"25214","idade_atual_fam_cut","90+",51,2012,123
"25215","idade_atual_fam_cut","90+",51,2013,140
"25216","idade_atual_fam_cut","90+",51,2014,174
"25217","idade_atual_fam_cut","90+",51,2015,117
"25218","idade_atual_fam_cut","90+",52,2001,5
"25219","idade_atual_fam_cut","90+",52,2002,36
"25220","idade_atual_fam_cut","90+",52,2003,45
"25221","idade_atual_fam_cut","90+",52,2004,47
"25222","idade_atual_fam_cut","90+",52,2005,51
"25223","idade_atual_fam_cut","90+",52,2006,254
"25224","idade_atual_fam_cut","90+",52,2007,160
"25225","idade_atual_fam_cut","90+",52,2008,145
"25226","idade_atual_fam_cut","90+",52,2009,95
"25227","idade_atual_fam_cut","90+",52,2010,65
"25228","idade_atual_fam_cut","90+",52,2011,107
"25229","idade_atual_fam_cut","90+",52,2012,262
"25230","idade_atual_fam_cut","90+",52,2013,190
"25231","idade_atual_fam_cut","90+",52,2014,248
"25232","idade_atual_fam_cut","90+",52,2015,139
"25233","idade_atual_fam_cut","90+",53,2002,1
"25234","idade_atual_fam_cut","90+",53,2003,2
"25235","idade_atual_fam_cut","90+",53,2004,38
"25236","idade_atual_fam_cut","90+",53,2005,41
"25237","idade_atual_fam_cut","90+",53,2006,348
"25238","idade_atual_fam_cut","90+",53,2007,3
"25239","idade_atual_fam_cut","90+",53,2008,25
"25240","idade_atual_fam_cut","90+",53,2009,53
